また	接続詞,*,*,*,*,*,また,マタ,マタ
を	助詞,格助詞,一般,*,*,*,を,ヲ,ヲ
行なっ	動詞,自立,*,*,五段・ワ行促音便,連用タ接続,行なう,オコナッ,オコナッ
た	助動詞,*,*,*,特殊・タ,基本形,た,タ,タ
。	記号,句点,*,*,*,*,。,。,。
あなた	名詞,代名詞,一般,*,*,*,あなた,アナタ,アナタ
は	助詞,係助詞,*,*,*,*,は,ハ,ワ
彼ら	名詞,代名詞,一般,*,*,*,彼ら,カレラ,カレラ
と	助詞,格助詞,一般,*,*,*,と,ト,ト
売春	名詞,サ変接続,*,*,*,*,売春,バイシュン,バイシュン
を	助詞,格助詞,一般,*,*,*,を,ヲ,ヲ
行ない	動詞,自立,*,*,五段・ワ行促音便,連用形,行なう,オコナイ,オコナイ
つづけ	動詞,非自立,*,*,一段,連用形,つづける,ツヅケ,ツズケ
た	助動詞,*,*,*,特殊・タ,基本形,た,タ,タ
が	助詞,接続助詞,*,*,*,*,が,ガ,ガ
，	記号,読点,*,*,*,*,，,，,，
やはり	副詞,一般,*,*,*,*,やはり,ヤハリ,ヤハリ
満足	名詞,サ変接続,*,*,*,*,満足,マンゾク,マンゾク
し	動詞,自立,*,*,サ変・スル,未然形,する,シ,シ
なかっ	助動詞,*,*,*,特殊・ナイ,連用タ接続,ない,ナカッ,ナカッ
た	助動詞,*,*,*,特殊・タ,基本形,た,タ,タ
。	記号,句点,*,*,*,*,。,。,。
そこで	接続詞,*,*,*,*,*,そこで,ソコデ,ソコデ
，	記号,読点,*,*,*,*,，,，,，
カナン	名詞,固有名詞,地域,一般,*,*,カナン,カナン,カナン
の	助詞,連体化,*,*,*,*,の,ノ,ノ
地	名詞,一般,*,*,*,*,地,チ,チ
，	記号,読点,*,*,*,*,，,，,，
カルデア	名詞,一般,*,*,*,*,*
人	名詞,接尾,一般,*,*,*,人,ジン,ジン
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ
向かっ	動詞,自立,*,*,五段・ワ行促音便,連用タ接続,向かう,ムカッ,ムカッ
て	助詞,接続助詞,*,*,*,*,て,テ,テ
自分	名詞,一般,*,*,*,*,自分,ジブン,ジブン
の	助詞,連体化,*,*,*,*,の,ノ,ノ
売春	名詞,サ変接続,*,*,*,*,売春,バイシュン,バイシュン
を	助詞,格助詞,一般,*,*,*,を,ヲ,ヲ
あふれ	動詞,自立,*,*,一段,未然形,あふれる,アフレ,アフレ
させ	動詞,接尾,*,*,一段,連用形,させる,サセ,サセ
て	助詞,接続助詞,*,*,*,*,て,テ,テ
いっ	動詞,非自立,*,*,五段・カ行促音便,連用タ接続,いく,イッ,イッ
た	助動詞,*,*,*,特殊・タ,基本形,た,タ,タ
。	記号,句点,*,*,*,*,。,。,。
だが	接続詞,*,*,*,*,*,だが,ダガ,ダガ
，	記号,読点,*,*,*,*,，,，,，
それでも	接続詞,*,*,*,*,*,それでも,ソレデモ,ソレデモ
あなた	名詞,代名詞,一般,*,*,*,あなた,アナタ,アナタ
は	助詞,係助詞,*,*,*,*,は,ハ,ワ
満足	名詞,サ変接続,*,*,*,*,満足,マンゾク,マンゾク
し	動詞,自立,*,*,サ変・スル,未然形,する,シ,シ
なかっ	助動詞,*,*,*,特殊・ナイ,連用タ接続,ない,ナカッ,ナカッ
た	助動詞,*,*,*,特殊・タ,基本形,た,タ,タ
。	記号,句点,*,*,*,*,。,。,。
ああ	感動詞,*,*,*,*,*,ああ,アア,アー
，	記号,読点,*,*,*,*,，,，,，
わたし	名詞,代名詞,一般,*,*,*,わたし,ワタシ,ワタシ
は	助詞,係助詞,*,*,*,*,は,ハ,ワ
あなた	名詞,代名詞,一般,*,*,*,あなた,アナタ,アナタ
に対する	助詞,格助詞,連語,*,*,*,に対する,ニタイスル,ニタイスル
激怒	名詞,サ変接続,*,*,*,*,激怒,ゲキド,ゲキド
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ
満たさ	動詞,自立,*,*,五段・サ行,未然形,満たす,ミタサ,ミタサ
れ	動詞,接尾,*,*,一段,連用形,れる,レ,レ
て	助詞,接続助詞,*,*,*,*,て,テ,テ
いる	動詞,非自立,*,*,一段,基本形,いる,イル,イル
！	記号,一般,*,*,*,*,！,！,！
』	記号,括弧閉,*,*,*,*,』,』,』
と	助詞,格助詞,引用,*,*,*,と,ト,ト
，	記号,読点,*,*,*,*,，,，,，
主権	名詞,一般,*,*,*,*,主権,シュケン,シュケン
者	名詞,接尾,一般,*,*,*,者,シャ,シャ
なる	助動詞,*,*,*,文語・ナリ,体言接続,なり,ナル,ナル
主	接頭詞,名詞接続,*,*,*,*,主,シュ,シュ
エホバ	名詞,一般,*,*,*,*,エホバ,エホバ,エホバ
は	助詞,係助詞,*,*,*,*,は,ハ,ワ
お告げ	名詞,一般,*,*,*,*,お告げ,オツゲ,オツゲ
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ
なる	動詞,自立,*,*,五段・ラ行,基本形,なる,ナル,ナル
，	記号,読点,*,*,*,*,，,，,，
『	記号,括弧開,*,*,*,*,『,『,『
あなた	名詞,代名詞,一般,*,*,*,あなた,アナタ,アナタ
が	助詞,格助詞,一般,*,*,*,が,ガ,ガ
これら	名詞,代名詞,一般,*,*,*,これら,コレラ,コレラ
すべて	名詞,副詞可能,*,*,*,*,すべて,スベテ,スベテ
の	助詞,連体化,*,*,*,*,の,ノ,ノ
こと	名詞,非自立,一般,*,*,*,こと,コト,コト
を	助詞,格助詞,一般,*,*,*,を,ヲ,ヲ
，	記号,読点,*,*,*,*,，,，,，
女	名詞,一般,*,*,*,*,女,オンナ,オンナ
の	助詞,連体化,*,*,*,*,の,ノ,ノ
業	名詞,一般,*,*,*,*,業,ゴウ,ゴー
，	記号,読点,*,*,*,*,，,，,，
横柄	名詞,形容動詞語幹,*,*,*,*,横柄,オウヘイ,オーヘイ
な	助動詞,*,*,*,特殊・ダ,体言接続,だ,ナ,ナ
売春	名詞,サ変接続,*,*,*,*,売春,バイシュン,バイシュン
婦	名詞,接尾,一般,*,*,*,婦,フ,フ
[	名詞,サ変接続,*,*,*,*,*
の	助詞,連体化,*,*,*,*,の,ノ,ノ
業	名詞,一般,*,*,*,*,業,ゴウ,ゴー
]	名詞,サ変接続,*,*,*,*,*
を	助詞,格助詞,一般,*,*,*,を,ヲ,ヲ
行なう	動詞,自立,*,*,五段・ワ行促音便,基本形,行なう,オコナウ,オコナウ
から	助詞,接続助詞,*,*,*,*,から,カラ,カラ
だ	助動詞,*,*,*,特殊・ダ,基本形,だ,ダ,ダ
。	記号,句点,*,*,*,*,。,。,。
あなた	名詞,代名詞,一般,*,*,*,あなた,アナタ,アナタ
が	助詞,格助詞,一般,*,*,*,が,ガ,ガ
すべて	名詞,副詞可能,*,*,*,*,すべて,スベテ,スベテ
の	助詞,連体化,*,*,*,*,の,ノ,ノ
道	名詞,一般,*,*,*,*,道,ミチ,ミチ
の	助詞,連体化,*,*,*,*,の,ノ,ノ
頭	名詞,一般,*,*,*,*,頭,アタマ,アタマ
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ
土	名詞,一般,*,*,*,*,土,ド,ド
塁	名詞,一般,*,*,*,*,塁,ルイ,ルイ
を	助詞,格助詞,一般,*,*,*,を,ヲ,ヲ
築き	動詞,自立,*,*,五段・カ行イ音便,連用形,築く,キズキ,キズキ
，	記号,読点,*,*,*,*,，,，,，
すべて	名詞,副詞可能,*,*,*,*,すべて,スベテ,スベテ
の	助詞,連体化,*,*,*,*,の,ノ,ノ
公共	名詞,一般,*,*,*,*,公共,コウキョウ,コーキョー
広場	名詞,一般,*,*,*,*,広場,ヒロバ,ヒロバ
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ
自分	名詞,一般,*,*,*,*,自分,ジブン,ジブン
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ
高い	形容詞,自立,*,*,形容詞・アウオ段,基本形,高い,タカイ,タカイ
所	名詞,非自立,副詞可能,*,*,*,所,トコロ,トコロ
を	助詞,格助詞,一般,*,*,*,を,ヲ,ヲ
造っ	動詞,自立,*,*,五段・ラ行,連用タ接続,造る,ツクッ,ツクッ
た	助動詞,*,*,*,特殊・タ,基本形,た,タ,タ
とき	名詞,非自立,副詞可能,*,*,*,とき,トキ,トキ
，	記号,読点,*,*,*,*,，,，,，
それでも	接続詞,*,*,*,*,*,それでも,ソレデモ,ソレデモ
あなた	名詞,代名詞,一般,*,*,*,あなた,アナタ,アナタ
は	助詞,係助詞,*,*,*,*,は,ハ,ワ
賃銀	名詞,一般,*,*,*,*,賃銀,チンギン,チンギン
を	助詞,格助詞,一般,*,*,*,を,ヲ,ヲ
軽	形容詞,自立,*,*,形容詞・アウオ段,ガル接続,軽い,カル,カル
ん	名詞,非自立,一般,*,*,*,ん,ン,ン
じ	助動詞,*,*,*,不変化型,基本形,じ,ジ,ジ
，	記号,読点,*,*,*,*,，,，,，
売春	名詞,サ変接続,*,*,*,*,売春,バイシュン,バイシュン
婦	名詞,接尾,一般,*,*,*,婦,フ,フ
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ
似つかわしく	形容詞,自立,*,*,形容詞・イ段,連用テ接続,似つかわしい,ニツカワシク,ニツカワシク
ない	助動詞,*,*,*,特殊・ナイ,基本形,ない,ナイ,ナイ
者	名詞,非自立,一般,*,*,*,者,モノ,モノ
と	助詞,格助詞,一般,*,*,*,と,ト,ト
なっ	動詞,自立,*,*,五段・ラ行,連用タ接続,なる,ナッ,ナッ
た	助動詞,*,*,*,特殊・タ,基本形,た,タ,タ
。	記号,句点,*,*,*,*,。,。,。
姦淫	名詞,サ変接続,*,*,*,*,姦淫,カンイン,カンイン
を	助詞,格助詞,一般,*,*,*,を,ヲ,ヲ
犯す	動詞,自立,*,*,五段・サ行,基本形,犯す,オカス,オカス
妻	名詞,一般,*,*,*,*,妻,ツマ,ツマ
の	助詞,連体化,*,*,*,*,の,ノ,ノ
場合	名詞,副詞可能,*,*,*,*,場合,バアイ,バアイ
，	記号,読点,*,*,*,*,，,，,，
その	連体詞,*,*,*,*,*,その,ソノ,ソノ
女	名詞,一般,*,*,*,*,女,オンナ,オンナ
は	助詞,係助詞,*,*,*,*,は,ハ,ワ
自分	名詞,一般,*,*,*,*,自分,ジブン,ジブン
の	助詞,連体化,*,*,*,*,の,ノ,ノ
夫	名詞,一般,*,*,*,*,夫,オット,オット
の	助詞,連体化,*,*,*,*,の,ノ,ノ
代わり	名詞,一般,*,*,*,*,代わり,カワリ,カワリ
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ
よそ者	名詞,一般,*,*,*,*,よそ者,ヨソモノ,ヨソモノ
を	助詞,格助詞,一般,*,*,*,を,ヲ,ヲ
受け入れる	動詞,自立,*,*,一段,基本形,受け入れる,ウケイレル,ウケイレル
。	記号,句点,*,*,*,*,。,。,。
どの	連体詞,*,*,*,*,*,どの,ドノ,ドノ
売春	名詞,サ変接続,*,*,*,*,売春,バイシュン,バイシュン
婦	名詞,接尾,一般,*,*,*,婦,フ,フ
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ
も	助詞,係助詞,*,*,*,*,も,モ,モ
人々	名詞,一般,*,*,*,*,人々,ヒトビト,ヒトビト
は	助詞,係助詞,*,*,*,*,は,ハ,ワ
贈り物	名詞,サ変接続,*,*,*,*,贈り物,オクリモノ,オクリモノ
を	助詞,格助詞,一般,*,*,*,を,ヲ,ヲ
与える	動詞,自立,*,*,一段,基本形,与える,アタエル,アタエル
もの	名詞,非自立,一般,*,*,*,もの,モノ,モノ
で	助動詞,*,*,*,特殊・ダ,連用形,だ,デ,デ
ある	助動詞,*,*,*,五段・ラ行アル,基本形,ある,アル,アル
。	記号,句点,*,*,*,*,。,。,。
ところが	接続詞,*,*,*,*,*,ところが,トコロガ,トコロガ
あなた	名詞,代名詞,一般,*,*,*,あなた,アナタ,アナタ
は	助詞,係助詞,*,*,*,*,は,ハ,ワ
―	記号,一般,*,*,*,*,―,―,―
あなた	名詞,代名詞,一般,*,*,*,あなた,アナタ,アナタ
は	助詞,係助詞,*,*,*,*,は,ハ,ワ
自分	名詞,一般,*,*,*,*,自分,ジブン,ジブン
を	助詞,格助詞,一般,*,*,*,を,ヲ,ヲ
熱愛	名詞,サ変接続,*,*,*,*,熱愛,ネツアイ,ネツアイ
する	動詞,自立,*,*,サ変・スル,基本形,する,スル,スル
すべて	名詞,副詞可能,*,*,*,*,すべて,スベテ,スベテ
の	助詞,連体化,*,*,*,*,の,ノ,ノ
者	名詞,非自立,一般,*,*,*,者,モノ,モノ
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ
贈り物	名詞,サ変接続,*,*,*,*,贈り物,オクリモノ,オクリモノ
を	助詞,格助詞,一般,*,*,*,を,ヲ,ヲ
与え	動詞,自立,*,*,一段,連用形,与える,アタエ,アタエ
た	助動詞,*,*,*,特殊・タ,基本形,た,タ,タ
。	記号,句点,*,*,*,*,。,。,。
あなた	名詞,代名詞,一般,*,*,*,あなた,アナタ,アナタ
は	助詞,係助詞,*,*,*,*,は,ハ,ワ
彼ら	名詞,代名詞,一般,*,*,*,彼ら,カレラ,カレラ
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ
わいろ	名詞,一般,*,*,*,*,わいろ,ワイロ,ワイロ
を	助詞,格助詞,一般,*,*,*,を,ヲ,ヲ
贈り	動詞,自立,*,*,五段・ラ行,連用形,贈る,オクリ,オクリ
，	記号,読点,*,*,*,*,，,，,，
周囲	名詞,一般,*,*,*,*,周囲,シュウイ,シューイ
から	助詞,格助詞,一般,*,*,*,から,カラ,カラ
あなた	名詞,代名詞,一般,*,*,*,あなた,アナタ,アナタ
の	助詞,連体化,*,*,*,*,の,ノ,ノ
もと	名詞,非自立,一般,*,*,*,もと,モト,モト
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ
入っ	動詞,自立,*,*,五段・ラ行,連用タ接続,入る,ハイッ,ハイッ
て	助詞,接続助詞,*,*,*,*,て,テ,テ
来さ	動詞,自立,*,*,五段・サ行,未然形,来す,キタサ,キタサ
せ	動詞,接尾,*,*,一段,連用形,せる,セ,セ
，	記号,読点,*,*,*,*,，,，,，
あなた	名詞,代名詞,一般,*,*,*,あなた,アナタ,アナタ
の	助詞,連体化,*,*,*,*,の,ノ,ノ
売春	名詞,サ変接続,*,*,*,*,売春,バイシュン,バイシュン
行為	名詞,サ変接続,*,*,*,*,行為,コウイ,コーイ
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ
加わら	動詞,自立,*,*,五段・ラ行,未然形,加わる,クワワラ,クワワラ
せる	動詞,接尾,*,*,一段,基本形,せる,セル,セル
。	記号,句点,*,*,*,*,。,。,。
そして	接続詞,*,*,*,*,*,そして,ソシテ,ソシテ
あなた	名詞,代名詞,一般,*,*,*,あなた,アナタ,アナタ
の	助詞,連体化,*,*,*,*,の,ノ,ノ
場合	名詞,副詞可能,*,*,*,*,場合,バアイ,バアイ
，	記号,読点,*,*,*,*,，,，,，
その	連体詞,*,*,*,*,*,その,ソノ,ソノ
売春	名詞,サ変接続,*,*,*,*,売春,バイシュン,バイシュン
行為	名詞,サ変接続,*,*,*,*,行為,コウイ,コーイ
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ
は	助詞,係助詞,*,*,*,*,は,ハ,ワ
ほか	名詞,副詞可能,*,*,*,*,ほか,ホカ,ホカ
の	助詞,連体化,*,*,*,*,の,ノ,ノ
女	名詞,一般,*,*,*,*,女,オンナ,オンナ
たち	名詞,接尾,一般,*,*,*,たち,タチ,タチ
と	助詞,格助詞,一般,*,*,*,と,ト,ト
は	助詞,係助詞,*,*,*,*,は,ハ,ワ
逆	名詞,一般,*,*,*,*,逆,ギャク,ギャク
の	助詞,連体化,*,*,*,*,の,ノ,ノ
こと	名詞,非自立,一般,*,*,*,こと,コト,コト
が	助詞,格助詞,一般,*,*,*,が,ガ,ガ
起こる	動詞,自立,*,*,五段・ラ行,基本形,起こる,オコル,オコル
。	記号,句点,*,*,*,*,。,。,。
あなた	名詞,代名詞,一般,*,*,*,あなた,アナタ,アナタ
の	助詞,連体化,*,*,*,*,の,ノ,ノ
例	名詞,一般,*,*,*,*,例,レイ,レイ
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ
倣っ	動詞,自立,*,*,五段・ワ行促音便,連用タ接続,倣う,ナラッ,ナラッ
た	助動詞,*,*,*,特殊・タ,基本形,た,タ,タ
売春	名詞,サ変接続,*,*,*,*,売春,バイシュン,バイシュン
は	助詞,係助詞,*,*,*,*,は,ハ,ワ
行なわ	動詞,自立,*,*,五段・ワ行促音便,未然形,行なう,オコナワ,オコナワ
れ	動詞,接尾,*,*,一段,連用形,れる,レ,レ
た	助動詞,*,*,*,特殊・タ,基本形,た,タ,タ
ため	名詞,非自立,副詞可能,*,*,*,ため,タメ,タメ
しがない	形容詞,自立,*,*,形容詞・アウオ段,基本形,しがない,シガナイ,シガナイ
。	記号,句点,*,*,*,*,。,。,。
すなわち	接続詞,*,*,*,*,*,すなわち,スナワチ,スナワチ
，	記号,読点,*,*,*,*,，,，,，
あなた	名詞,代名詞,一般,*,*,*,あなた,アナタ,アナタ
は	助詞,係助詞,*,*,*,*,は,ハ,ワ
自分	名詞,一般,*,*,*,*,自分,ジブン,ジブン
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ
賃銀	名詞,一般,*,*,*,*,賃銀,チンギン,チンギン
が	助詞,格助詞,一般,*,*,*,が,ガ,ガ
与え	動詞,自立,*,*,一段,未然形,与える,アタエ,アタエ
られ	動詞,接尾,*,*,一段,未然形,られる,ラレ,ラレ
なかっ	助動詞,*,*,*,特殊・ナイ,連用タ接続,ない,ナカッ,ナカッ
た	助動詞,*,*,*,特殊・タ,基本形,た,タ,タ
のに	助詞,接続助詞,*,*,*,*,のに,ノニ,ノニ
，	記号,読点,*,*,*,*,，,，,，
自分	名詞,一般,*,*,*,*,自分,ジブン,ジブン
で	助詞,格助詞,一般,*,*,*,で,デ,デ
賃銀	名詞,一般,*,*,*,*,賃銀,チンギン,チンギン
を	助詞,格助詞,一般,*,*,*,を,ヲ,ヲ
与える	動詞,自立,*,*,一段,基本形,与える,アタエル,アタエル
。	記号,句点,*,*,*,*,。,。,。
つまり	接続詞,*,*,*,*,*,つまり,ツマリ,ツマリ
，	記号,読点,*,*,*,*,，,，,，
逆	名詞,一般,*,*,*,*,逆,ギャク,ギャク
の	助詞,連体化,*,*,*,*,の,ノ,ノ
こと	名詞,非自立,一般,*,*,*,こと,コト,コト
が	助詞,格助詞,一般,*,*,*,が,ガ,ガ
起こる	動詞,自立,*,*,五段・ラ行,基本形,起こる,オコル,オコル
の	名詞,非自立,一般,*,*,*,の,ノ,ノ
で	助動詞,*,*,*,特殊・ダ,連用形,だ,デ,デ
ある	助動詞,*,*,*,五段・ラ行アル,基本形,ある,アル,アル
』	記号,括弧閉,*,*,*,*,』,』,』
。	記号,句点,*,*,*,*,。,。,。
「	記号,括弧開,*,*,*,*,「,「,「
それ	名詞,代名詞,一般,*,*,*,それ,ソレ,ソレ
ゆえ	名詞,接尾,一般,*,*,*,ゆえ,ユエ,ユエ
，	記号,読点,*,*,*,*,，,，,，
売春	名詞,サ変接続,*,*,*,*,売春,バイシュン,バイシュン
婦	名詞,接尾,一般,*,*,*,婦,フ,フ
よ	助詞,終助詞,*,*,*,*,よ,ヨ,ヨ
，	記号,読点,*,*,*,*,，,，,，
エホバ	名詞,一般,*,*,*,*,エホバ,エホバ,エホバ
の	助詞,連体化,*,*,*,*,の,ノ,ノ
言葉	名詞,一般,*,*,*,*,言葉,コトバ,コトバ
を	助詞,格助詞,一般,*,*,*,を,ヲ,ヲ
聞け	動詞,自立,*,*,五段・カ行イ音便,命令ｅ,聞く,キケ,キケ
。	記号,句点,*,*,*,*,。,。,。
主権	名詞,一般,*,*,*,*,主権,シュケン,シュケン
者	名詞,接尾,一般,*,*,*,者,シャ,シャ
なる	助動詞,*,*,*,文語・ナリ,体言接続,なり,ナル,ナル
主	接頭詞,名詞接続,*,*,*,*,主,シュ,シュ
エホバ	名詞,一般,*,*,*,*,エホバ,エホバ,エホバ
は	助詞,係助詞,*,*,*,*,は,ハ,ワ
この	連体詞,*,*,*,*,*,この,コノ,コノ
よう	名詞,非自立,助動詞語幹,*,*,*,よう,ヨウ,ヨー
に	助詞,副詞化,*,*,*,*,に,ニ,ニ
言わ	動詞,自立,*,*,五段・ワ行促音便,未然形,言う,イワ,イワ
れ	動詞,接尾,*,*,一段,連用形,れる,レ,レ
た	助動詞,*,*,*,特殊・タ,基本形,た,タ,タ
。	記号,句点,*,*,*,*,。,。,。
『	記号,括弧開,*,*,*,*,『,『,『
あなた	名詞,代名詞,一般,*,*,*,あなた,アナタ,アナタ
の	助詞,連体化,*,*,*,*,の,ノ,ノ
色欲	名詞,一般,*,*,*,*,色欲,シキヨク,シキヨク
は	助詞,係助詞,*,*,*,*,は,ハ,ワ
注ぎ	動詞,自立,*,*,五段・ガ行,連用形,注ぐ,ソソギ,ソソギ
出さ	動詞,自立,*,*,五段・サ行,未然形,出す,ダサ,ダサ
れ	動詞,接尾,*,*,一段,連用形,れる,レ,レ
，	記号,読点,*,*,*,*,，,，,，
あなた	名詞,代名詞,一般,*,*,*,あなた,アナタ,アナタ
の	助詞,連体化,*,*,*,*,の,ノ,ノ
隠し	名詞,一般,*,*,*,*,隠し,カクシ,カクシ
所	名詞,接尾,一般,*,*,*,所,ショ,ショ
は	助詞,係助詞,*,*,*,*,は,ハ,ワ
あなた	名詞,代名詞,一般,*,*,*,あなた,アナタ,アナタ
の	助詞,連体化,*,*,*,*,の,ノ,ノ
売春	名詞,サ変接続,*,*,*,*,売春,バイシュン,バイシュン
行為	名詞,サ変接続,*,*,*,*,行為,コウイ,コーイ
の	助詞,連体化,*,*,*,*,の,ノ,ノ
さい	名詞,一般,*,*,*,*,さい,サイ,サイ
，	記号,読点,*,*,*,*,，,，,，
あなた	名詞,代名詞,一般,*,*,*,あなた,アナタ,アナタ
を	助詞,格助詞,一般,*,*,*,を,ヲ,ヲ
熱愛	名詞,サ変接続,*,*,*,*,熱愛,ネツアイ,ネツアイ
する	動詞,自立,*,*,サ変・スル,基本形,する,スル,スル
者	名詞,一般,*,*,*,*,者,モノ,モノ
たち	名詞,接尾,一般,*,*,*,たち,タチ,タチ
や	助詞,並立助詞,*,*,*,*,や,ヤ,ヤ
，	記号,読点,*,*,*,*,，,，,，
あなた	名詞,代名詞,一般,*,*,*,あなた,アナタ,アナタ
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ
忌む	動詞,自立,*,*,五段・マ行,基本形,忌む,イム,イム
べき	助動詞,*,*,*,文語・ベシ,体言接続,べし,ベキ,ベキ
すべて	名詞,副詞可能,*,*,*,*,すべて,スベテ,スベテ
の	助詞,連体化,*,*,*,*,の,ノ,ノ
糞	名詞,一般,*,*,*,*,糞,クソ,クソ
像	名詞,接尾,一般,*,*,*,像,ゾウ,ゾー
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ
向かっ	動詞,自立,*,*,五段・ワ行促音便,連用タ接続,向かう,ムカッ,ムカッ
て	助詞,接続助詞,*,*,*,*,て,テ,テ
あらわ	名詞,形容動詞語幹,*,*,*,*,あらわ,アラワ,アラワ
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ
さ	動詞,自立,*,*,サ変・スル,未然レル接続,する,サ,サ
れ	動詞,接尾,*,*,一段,連用形,れる,レ,レ
，	記号,読点,*,*,*,*,，,，,，
あなた	名詞,代名詞,一般,*,*,*,あなた,アナタ,アナタ
が	助詞,格助詞,一般,*,*,*,が,ガ,ガ
それら	名詞,代名詞,一般,*,*,*,それら,ソレラ,ソレラ
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ
与え	動詞,自立,*,*,一段,連用形,与える,アタエ,アタエ
た	助動詞,*,*,*,特殊・タ,基本形,た,タ,タ
子	名詞,一般,*,*,*,*,子,コ,コ
ら	名詞,接尾,一般,*,*,*,ら,ラ,ラ
の	助詞,連体化,*,*,*,*,の,ノ,ノ
血	名詞,一般,*,*,*,*,血,チ,チ
も	助詞,係助詞,*,*,*,*,も,モ,モ
共に	副詞,一般,*,*,*,*,共に,トモニ,トモニ
ある	動詞,自立,*,*,五段・ラ行,基本形,ある,アル,アル
ので	助詞,接続助詞,*,*,*,*,ので,ノデ,ノデ
，	記号,読点,*,*,*,*,，,，,，
それ	名詞,代名詞,一般,*,*,*,それ,ソレ,ソレ
ゆえ	名詞,接尾,一般,*,*,*,ゆえ,ユエ,ユエ
，	記号,読点,*,*,*,*,，,，,，
いま	名詞,副詞可能,*,*,*,*,いま,イマ,イマ
わたし	名詞,代名詞,一般,*,*,*,わたし,ワタシ,ワタシ
は	助詞,係助詞,*,*,*,*,は,ハ,ワ
，	記号,読点,*,*,*,*,，,，,，
あ	感動詞,*,*,*,*,*,あ,ア,ア
�	記号,一般,*,*,*,*,*
EOS
��	記号,一般,*,*,*,*,*
た	助動詞,*,*,*,特殊・タ,基本形,た,タ,タ
を	助詞,格助詞,一般,*,*,*,を,ヲ,ヲ
熱愛	名詞,サ変接続,*,*,*,*,熱愛,ネツアイ,ネツアイ
し	動詞,自立,*,*,サ変・スル,連用形,する,シ,シ
，	記号,読点,*,*,*,*,，,，,，
また	接続詞,*,*,*,*,*,また,マタ,マタ
あなた	名詞,代名詞,一般,*,*,*,あなた,アナタ,アナタ
が	助詞,格助詞,一般,*,*,*,が,ガ,ガ
喜ば	動詞,自立,*,*,五段・バ行,未然形,喜ぶ,ヨロコバ,ヨロコバ
せ	動詞,接尾,*,*,一段,連用形,せる,セ,セ
た	助動詞,*,*,*,特殊・タ,基本形,た,タ,タ
者	名詞,一般,*,*,*,*,者,モノ,モノ
たち	名詞,接尾,一般,*,*,*,たち,タチ,タチ
すべて	名詞,副詞可能,*,*,*,*,すべて,スベテ,スベテ
，	記号,読点,*,*,*,*,，,，,，
そして	接続詞,*,*,*,*,*,そして,ソシテ,ソシテ
あなた	名詞,代名詞,一般,*,*,*,あなた,アナタ,アナタ
が	助詞,格助詞,一般,*,*,*,が,ガ,ガ
愛し	動詞,自立,*,*,五段・サ行,連用形,愛す,アイシ,アイシ
た	助動詞,*,*,*,特殊・タ,基本形,た,タ,タ
者	名詞,一般,*,*,*,*,者,モノ,モノ
たち	名詞,接尾,一般,*,*,*,たち,タチ,タチ
すべて	名詞,副詞可能,*,*,*,*,すべて,スベテ,スベテ
を	助詞,格助詞,一般,*,*,*,を,ヲ,ヲ
，	記号,読点,*,*,*,*,，,，,，
あなた	名詞,代名詞,一般,*,*,*,あなた,アナタ,アナタ
が	助詞,格助詞,一般,*,*,*,が,ガ,ガ
憎ん	動詞,自立,*,*,五段・マ行,連用タ接続,憎む,ニクン,ニクン
だ	助動詞,*,*,*,特殊・タ,基本形,だ,ダ,ダ
者	名詞,接尾,一般,*,*,*,者,シャ,シャ
たち	名詞,接尾,一般,*,*,*,たち,タチ,タチ
すべて	名詞,副詞可能,*,*,*,*,すべて,スベテ,スベテ
と共に	助詞,格助詞,連語,*,*,*,と共に,トトモニ,トトモニ
集める	動詞,自立,*,*,一段,基本形,集める,アツメル,アツメル
。	記号,句点,*,*,*,*,。,。,。
わたし	名詞,代名詞,一般,*,*,*,わたし,ワタシ,ワタシ
は	助詞,係助詞,*,*,*,*,は,ハ,ワ
彼ら	名詞,代名詞,一般,*,*,*,彼ら,カレラ,カレラ
を	助詞,格助詞,一般,*,*,*,を,ヲ,ヲ
集め	動詞,自立,*,*,一段,連用形,集める,アツメ,アツメ
て	助詞,接続助詞,*,*,*,*,て,テ,テ
周囲	名詞,一般,*,*,*,*,周囲,シュウイ,シューイ
から	助詞,格助詞,一般,*,*,*,から,カラ,カラ
